Site Code,Date (DDMMYYYY),Department,Hour,Actual Hours '22,Budget Rota Hours,Labour Model Hours
D5,2022-08-13 00:00:00,Bartender,23,4,6,2
D5,2022-08-13 00:00:00,Expo,23,1,2,1
D5,2022-08-13 00:00:00,Hosts,23,1,7,2
D5,2022-08-13 00:00:00,Runners,23,6,6,2
D5,2022-08-13 00:00:00,Servers,23,10,9,4
D6,2022-08-13 00:00:00,Barback,23,1,0,
D6,2022-08-13 00:00:00,Bartender,23,3,0,
D6,2022-08-13 00:00:00,Expo,23,1,0,
D6,2022-08-13 00:00:00,Hosts,23,,0,
D6,2022-08-13 00:00:00,Runners,23,2,0,
D6,2022-08-13 00:00:00,Servers,23,6,0,
D7,2022-08-13 00:00:00,Barback,23,2,2,0
D7,2022-08-13 00:00:00,Bartender,23,3,6,2
D7,2022-08-13 00:00:00,Expo,23,4,2,1
D7,2022-08-13 00:00:00,Hosts,23,3,5,3
D7,2022-08-13 00:00:00,Runners,23,3,8,3
D7,2022-08-13 00:00:00,Servers,23,10,10,3
D8,2022-08-13 00:00:00,Barback,23,,2,1
D8,2022-08-13 00:00:00,Bartender,23,2,4,1
D8,2022-08-13 00:00:00,Expo,23,1,1,1
D8,2022-08-13 00:00:00,Hosts,23,2,5,2
D8,2022-08-13 00:00:00,Runners,23,3,5,1
D8,2022-08-13 00:00:00,Servers,23,5,11,1
D1,2022-08-14 00:00:00,Barback,7,,0,
D1,2022-08-14 00:00:00,Bartender,7,,0,
D1,2022-08-14 00:00:00,Expo,7,,0,
D1,2022-08-14 00:00:00,Hosts,7,,0,
D1,2022-08-14 00:00:00,Runners,7,,0,
D1,2022-08-14 00:00:00,Servers,7,,0,
D2,2022-08-14 00:00:00,Barback,7,,0,
D2,2022-08-14 00:00:00,Bartender,7,0,0,
D2,2022-08-14 00:00:00,Expo,7,,0,
D2,2022-08-14 00:00:00,Hosts,7,0,0,
D2,2022-08-14 00:00:00,Runners,7,,0,
D2,2022-08-14 00:00:00,Servers,7,0,0,
D3,2022-08-14 00:00:00,Barback,7,0,0,
D3,2022-08-14 00:00:00,Bartender,7,1,0,
D3,2022-08-14 00:00:00,Expo,7,0,0,
D3,2022-08-14 00:00:00,Hosts,7,0,0,
D3,2022-08-14 00:00:00,Runners,7,0,0,
D3,2022-08-14 00:00:00,Servers,7,0,0,
D4,2022-08-14 00:00:00,Barback,7,,0,
D4,2022-08-14 00:00:00,Bartender,7,0,0,
D4,2022-08-14 00:00:00,Expo,7,,0,
D4,2022-08-14 00:00:00,Hosts,7,0,0,
D4,2022-08-14 00:00:00,Runners,7,0,0,
D4,2022-08-14 00:00:00,Servers,7,0,0,
D5,2022-08-14 00:00:00,Barback,7,,2,
D5,2022-08-14 00:00:00,Bartender,7,0,0,
D5,2022-08-14 00:00:00,Expo,7,,0,
D5,2022-08-14 00:00:00,Hosts,7,,0,
D5,2022-08-14 00:00:00,Runners,7,,0,
D5,2022-08-14 00:00:00,Servers,7,,0,
D6,2022-08-14 00:00:00,Barback,7,,0,
D6,2022-08-14 00:00:00,Bartender,7,2,0,
D6,2022-08-14 00:00:00,Expo,7,,0,
D6,2022-08-14 00:00:00,Hosts,7,,0,
D6,2022-08-14 00:00:00,Runners,7,,0,
D6,2022-08-14 00:00:00,Servers,7,,0,
D7,2022-08-14 00:00:00,Barback,7,,0,
D7,2022-08-14 00:00:00,Bartender,7,,0,
D7,2022-08-14 00:00:00,Expo,7,0,0,
D7,2022-08-14 00:00:00,Hosts,7,0,0,
D7,2022-08-14 00:00:00,Runners,7,,0,
D7,2022-08-14 00:00:00,Servers,7,,0,
D8,2022-08-14 00:00:00,Barback,7,,0,
D8,2022-08-14 00:00:00,Bartender,7,,0,
D8,2022-08-14 00:00:00,Expo,7,,0,
D8,2022-08-14 00:00:00,Hosts,7,,0,
D8,2022-08-14 00:00:00,Runners,7,,0,
D8,2022-08-14 00:00:00,Servers,7,,2,
D1,2022-08-14 00:00:00,Barback,8,3,2,
D1,2022-08-14 00:00:00,Bartender,8,2,3,
D1,2022-08-14 00:00:00,Expo,8,1,1,
D1,2022-08-14 00:00:00,Hosts,8,1,1,
D1,2022-08-14 00:00:00,Runners,8,1,2,
D1,2022-08-14 00:00:00,Servers,8,2,2,
D2,2022-08-14 00:00:00,Bartender,8,2,,
D2,2022-08-14 00:00:00,Expo,8,1,,
D2,2022-08-14 00:00:00,Hosts,8,1,1,
D2,2022-08-14 00:00:00,Runners,8,1,1,
D2,2022-08-14 00:00:00,Servers,8,2,2,
D3,2022-08-14 00:00:00,Barback,8,0,,
D3,2022-08-14 00:00:00,Bartender,8,3,,
D3,2022-08-14 00:00:00,Expo,8,2,,
D3,2022-08-14 00:00:00,Hosts,8,1,1,
D3,2022-08-14 00:00:00,Runners,8,0,2,
D3,2022-08-14 00:00:00,Servers,8,2,4,
D4,2022-08-14 00:00:00,Barback,8,1,,
D4,2022-08-14 00:00:00,Bartender,8,1,,
D4,2022-08-14 00:00:00,Hosts,8,1,1,
D4,2022-08-14 00:00:00,Runners,8,0,0,
D4,2022-08-14 00:00:00,Servers,8,0,0,
D5,2022-08-14 00:00:00,Barback,8,1,,
D5,2022-08-14 00:00:00,Bartender,8,4,,
D5,2022-08-14 00:00:00,Expo,8,1,,
D5,2022-08-14 00:00:00,Hosts,8,,0,1
D5,2022-08-14 00:00:00,Runners,8,,1,1
D5,2022-08-14 00:00:00,Servers,8,1,0,1
D6,2022-08-14 00:00:00,Bartender,8,2,,
D6,2022-08-14 00:00:00,Expo,8,1,,
D6,2022-08-14 00:00:00,Hosts,8,1,0,
D6,2022-08-14 00:00:00,Runners,8,,0,
D6,2022-08-14 00:00:00,Servers,8,1,0,
D7,2022-08-14 00:00:00,Barback,8,2,,
D7,2022-08-14 00:00:00,Bartender,8,4,,
D7,2022-08-14 00:00:00,Expo,8,0,,
D7,2022-08-14 00:00:00,Hosts,8,1,2,
D7,2022-08-14 00:00:00,Runners,8,,2,
D7,2022-08-14 00:00:00,Servers,8,1,2,
D8,2022-08-14 00:00:00,Bartender,8,1,,
D8,2022-08-14 00:00:00,Hosts,8,3,2,
D8,2022-08-14 00:00:00,Runners,8,1,1,
D8,2022-08-14 00:00:00,Servers,8,1,2,
D1,2022-08-14 00:00:00,Barback,9,3,3,1
D1,2022-08-14 00:00:00,Bartender,9,3,5,2
D1,2022-08-14 00:00:00,Expo,9,1,2,1
D1,2022-08-14 00:00:00,Hosts,9,3,4,3
D1,2022-08-14 00:00:00,Runners,9,6,6,4
D1,2022-08-14 00:00:00,Servers,9,6,14,7
D2,2022-08-14 00:00:00,Barback,9,1,2,1
D2,2022-08-14 00:00:00,Bartender,9,5,7,3
D2,2022-08-14 00:00:00,Expo,9,1,2,1
D2,2022-08-14 00:00:00,Hosts,9,3,,
D2,2022-08-14 00:00:00,Runners,9,2,0,0
D2,2022-08-14 00:00:00,Servers,9,9,,
D3,2022-08-14 00:00:00,Barback,9,1,2,0
D3,2022-08-14 00:00:00,Bartender,9,4,5,3
D3,2022-08-14 00:00:00,Expo,9,3,2,2
D3,2022-08-14 00:00:00,Hosts,9,2,,
D3,2022-08-14 00:00:00,Runners,9,2,0,1
D3,2022-08-14 00:00:00,Servers,9,10,,
D4,2022-08-14 00:00:00,Barback,9,1,1,0
D4,2022-08-14 00:00:00,Bartender,9,2,3,2
D4,2022-08-14 00:00:00,Expo,9,2,1,1
D4,2022-08-14 00:00:00,Hosts,9,3,,
D4,2022-08-14 00:00:00,Runners,9,1,0,0
D4,2022-08-14 00:00:00,Servers,9,7,,
D5,2022-08-14 00:00:00,Barback,9,1,4,1
D5,2022-08-14 00:00:00,Bartender,9,5,4,3
D5,2022-08-14 00:00:00,Expo,9,4,2,1
D5,2022-08-14 00:00:00,Hosts,9,5,,
D5,2022-08-14 00:00:00,Runners,9,2,0,1
D5,2022-08-14 00:00:00,Servers,9,10,,
D6,2022-08-14 00:00:00,Barback,9,,0,0
D6,2022-08-14 00:00:00,Bartender,9,2,0,2
D6,2022-08-14 00:00:00,Expo,9,1,0,1
D6,2022-08-14 00:00:00,Hosts,9,1,,
D6,2022-08-14 00:00:00,Runners,9,1,0,0
D6,2022-08-14 00:00:00,Servers,9,5,,
D7,2022-08-14 00:00:00,Barback,9,2,2,0
D7,2022-08-14 00:00:00,Bartender,9,4,4,2
D7,2022-08-14 00:00:00,Expo,9,1,2,1
D7,2022-08-14 00:00:00,Hosts,9,2,,
D7,2022-08-14 00:00:00,Runners,9,3,0,0
D7,2022-08-14 00:00:00,Servers,9,9,,
D8,2022-08-14 00:00:00,Barback,9,,1,1
D8,2022-08-14 00:00:00,Bartender,9,1,2,1
D8,2022-08-14 00:00:00,Expo,9,1,1,1
D8,2022-08-14 00:00:00,Hosts,9,3,,
D8,2022-08-14 00:00:00,Runners,9,3,0,0
D8,2022-08-14 00:00:00,Servers,9,5,,
D1,2022-08-14 00:00:00,Barback,10,3,3,2
D1,2022-08-14 00:00:00,Bartender,10,3,5,3
D1,2022-08-14 00:00:00,Expo,10,1,2,1
D1,2022-08-14 00:00:00,Hosts,10,4,6,7
D1,2022-08-14 00:00:00,Runners,10,7,9,4
D1,2022-08-14 00:00:00,Servers,10,10,19,13
D2,2022-08-14 00:00:00,Barback,10,1,2,2
D2,2022-08-14 00:00:00,Bartender,10,6,8,5
D2,2022-08-14 00:00:00,Expo,10,2,2,2
D2,2022-08-14 00:00:00,Hosts,10,5,5,8
D2,2022-08-14 00:00:00,Runners,10,5,6,7
D2,2022-08-14 00:00:00,Servers,10,11,11,14
D3,2022-08-14 00:00:00,Barback,10,2,2,2
D3,2022-08-14 00:00:00,Bartender,10,4,5,3
D3,2022-08-14 00:00:00,Expo,10,3,2,2
D3,2022-08-14 00:00:00,Hosts,10,5,7,5
D3,2022-08-14 00:00:00,Runners,10,4,9,6
D3,2022-08-14 00:00:00,Servers,10,10,16,10
D4,2022-08-14 00:00:00,Barback,10,2,2,1
D4,2022-08-14 00:00:00,Bartender,10,3,5,3
D4,2022-08-14 00:00:00,Expo,10,2,2,1
D4,2022-08-14 00:00:00,Hosts,10,4,5,4
D4,2022-08-14 00:00:00,Runners,10,4,5,4
D4,2022-08-14 00:00:00,Servers,10,7,10,8
D5,2022-08-14 00:00:00,Barback,10,1,4,2
D5,2022-08-14 00:00:00,Bartender,10,6,5,5
D5,2022-08-14 00:00:00,Expo,10,4,2,2
D5,2022-08-14 00:00:00,Hosts,10,6,6,8
D5,2022-08-14 00:00:00,Runners,10,2,6,6
D5,2022-08-14 00:00:00,Servers,10,10,11,13
D6,2022-08-14 00:00:00,Barback,10,1,0,1
D6,2022-08-14 00:00:00,Bartender,10,3,0,3
D6,2022-08-14 00:00:00,Expo,10,2,0,1
D6,2022-08-14 00:00:00,Hosts,10,5,0,4
D6,2022-08-14 00:00:00,Runners,10,4,0,4
D6,2022-08-14 00:00:00,Servers,10,7,0,6
D7,2022-08-14 00:00:00,Barback,10,2,2,1
D7,2022-08-14 00:00:00,Bartender,10,4,4,4
D7,2022-08-14 00:00:00,Expo,10,2,2,2
D7,2022-08-14 00:00:00,Hosts,10,4,7,5
D7,2022-08-14 00:00:00,Runners,10,4,7,6
D7,2022-08-14 00:00:00,Servers,10,9,10,6
D8,2022-08-14 00:00:00,Barback,10,,2,1
D8,2022-08-14 00:00:00,Bartender,10,2,3,2
D8,2022-08-14 00:00:00,Expo,10,1,2,1
D8,2022-08-14 00:00:00,Hosts,10,7,6,3
D8,2022-08-14 00:00:00,Runners,10,5,5,3
D8,2022-08-14 00:00:00,Servers,10,13,11,5
D1,2022-08-14 00:00:00,Barback,11,3,3,2
D1,2022-08-14 00:00:00,Bartender,11,3,5,3
D1,2022-08-14 00:00:00,Expo,11,1,2,1
D1,2022-08-14 00:00:00,Hosts,11,4,6,7
D1,2022-08-14 00:00:00,Runners,11,6,9,5
D1,2022-08-14 00:00:00,Servers,11,10,19,14
D2,2022-08-14 00:00:00,Barback,11,1,2,2
D2,2022-08-14 00:00:00,Bartender,11,5,8,5
D2,2022-08-14 00:00:00,Expo,11,2,2,2
D2,2022-08-14 00:00:00,Hosts,11,5,6,4
D2,2022-08-14 00:00:00,Runners,11,5,6,5
D2,2022-08-14 00:00:00,Servers,11,10,13,10
D3,2022-08-14 00:00:00,Barback,11,3,2,2
D3,2022-08-14 00:00:00,Bartender,11,3,5,3
D3,2022-08-14 00:00:00,Expo,11,4,2,2
D3,2022-08-14 00:00:00,Hosts,11,5,9,5
D3,2022-08-14 00:00:00,Runners,11,4,11,6
D3,2022-08-14 00:00:00,Servers,11,9,16,10
D4,2022-08-14 00:00:00,Barback,11,1,2,1
D4,2022-08-14 00:00:00,Bartender,11,4,6,3
D4,2022-08-14 00:00:00,Expo,11,1,2,1
D4,2022-08-14 00:00:00,Hosts,11,3,7,4
D4,2022-08-14 00:00:00,Runners,11,5,6,4
D4,2022-08-14 00:00:00,Servers,11,5,11,9
D5,2022-08-14 00:00:00,Barback,11,1,4,0
D5,2022-08-14 00:00:00,Bartender,11,6,5,0
D5,2022-08-14 00:00:00,Expo,11,3,2,0
D5,2022-08-14 00:00:00,Hosts,11,4,7,0
D5,2022-08-14 00:00:00,Runners,11,2,6,0
D5,2022-08-14 00:00:00,Servers,11,7,11,0
D6,2022-08-14 00:00:00,Barback,11,1,0,1
D6,2022-08-14 00:00:00,Bartender,11,3,0,3
D6,2022-08-14 00:00:00,Expo,11,1,0,1
D6,2022-08-14 00:00:00,Hosts,11,5,0,4
D6,2022-08-14 00:00:00,Runners,11,4,0,4
D6,2022-08-14 00:00:00,Servers,11,7,0,6
D7,2022-08-14 00:00:00,Barback,11,2,2,1
D7,2022-08-14 00:00:00,Bartender,11,4,4,4
D7,2022-08-14 00:00:00,Expo,11,2,2,2
D7,2022-08-14 00:00:00,Hosts,11,4,7,5
D7,2022-08-14 00:00:00,Runners,11,4,7,6
D7,2022-08-14 00:00:00,Servers,11,8,10,6
D8,2022-08-14 00:00:00,Barback,11,1,2,1
D8,2022-08-14 00:00:00,Bartender,11,2,3,2
D8,2022-08-14 00:00:00,Expo,11,2,2,1
D8,2022-08-14 00:00:00,Hosts,11,6,6,4
D8,2022-08-14 00:00:00,Runners,11,4,5,3
D8,2022-08-14 00:00:00,Servers,11,11,11,6
D1,2022-08-14 00:00:00,Barback,12,3,3,2
D1,2022-08-14 00:00:00,Bartender,12,3,5,3
D1,2022-08-14 00:00:00,Expo,12,1,2,1
D1,2022-08-14 00:00:00,Hosts,12,6,8,8
D1,2022-08-14 00:00:00,Runners,12,7,9,5
D1,2022-08-14 00:00:00,Servers,12,12,20,15
D2,2022-08-14 00:00:00,Barback,12,1,2,1
D2,2022-08-14 00:00:00,Bartender,12,6,8,3
D2,2022-08-14 00:00:00,Expo,12,2,2,1
D2,2022-08-14 00:00:00,Hosts,12,6,6,3
D2,2022-08-14 00:00:00,Runners,12,7,6,3
D2,2022-08-14 00:00:00,Servers,12,13,13,9
D3,2022-08-14 00:00:00,Barback,12,4,2,2
D3,2022-08-14 00:00:00,Bartender,12,5,6,3
D3,2022-08-14 00:00:00,Expo,12,4,2,2
D3,2022-08-14 00:00:00,Hosts,12,7,9,6
D3,2022-08-14 00:00:00,Runners,12,5,11,8
D3,2022-08-14 00:00:00,Servers,12,11,16,11
D4,2022-08-14 00:00:00,Barback,12,2,2,1
D4,2022-08-14 00:00:00,Bartender,12,5,6,3
D4,2022-08-14 00:00:00,Expo,12,2,2,2
D4,2022-08-14 00:00:00,Hosts,12,5,7,4
D4,2022-08-14 00:00:00,Runners,12,6,6,5
D4,2022-08-14 00:00:00,Servers,12,9,14,11
D5,2022-08-14 00:00:00,Barback,12,1,4,1
D5,2022-08-14 00:00:00,Bartender,12,6,5,3
D5,2022-08-14 00:00:00,Expo,12,4,2,2
D5,2022-08-14 00:00:00,Hosts,12,6,7,5
D5,2022-08-14 00:00:00,Runners,12,3,6,5
D5,2022-08-14 00:00:00,Servers,12,10,11,9
D6,2022-08-14 00:00:00,Barback,12,1,0,1
D6,2022-08-14 00:00:00,Bartender,12,3,0,2
D6,2022-08-14 00:00:00,Expo,12,2,0,1
D6,2022-08-14 00:00:00,Hosts,12,6,0,3
D6,2022-08-14 00:00:00,Runners,12,5,0,2
D6,2022-08-14 00:00:00,Servers,12,9,0,5
D7,2022-08-14 00:00:00,Barback,12,2,2,1
D7,2022-08-14 00:00:00,Bartender,12,4,4,3
D7,2022-08-14 00:00:00,Expo,12,3,2,1
D7,2022-08-14 00:00:00,Hosts,12,4,7,4
D7,2022-08-14 00:00:00,Runners,12,5,7,5
D7,2022-08-14 00:00:00,Servers,12,9,10,5
D8,2022-08-14 00:00:00,Barback,12,1,2,1
D8,2022-08-14 00:00:00,Bartender,12,2,4,2
D8,2022-08-14 00:00:00,Expo,12,2,2,1
D8,2022-08-14 00:00:00,Hosts,12,7,8,3
D8,2022-08-14 00:00:00,Runners,12,5,6,3
D8,2022-08-14 00:00:00,Servers,12,13,11,4
D1,2022-08-14 00:00:00,Barback,13,3,3,2
D1,2022-08-14 00:00:00,Bartender,13,3,5,4
D1,2022-08-14 00:00:00,Expo,13,1,2,1
D1,2022-08-14 00:00:00,Hosts,13,6,8,9
D1,2022-08-14 00:00:00,Runners,13,7,9,6
D1,2022-08-14 00:00:00,Servers,13,12,20,16
D2,2022-08-14 00:00:00,Barback,13,1,2,2
D2,2022-08-14 00:00:00,Bartender,13,6,8,5
D2,2022-08-14 00:00:00,Expo,13,2,2,2
D2,2022-08-14 00:00:00,Hosts,13,6,6,5
D2,2022-08-14 00:00:00,Runners,13,7,6,6
D2,2022-08-14 00:00:00,Servers,13,13,13,12
D3,2022-08-14 00:00:00,Barback,13,4,2,3
D3,2022-08-14 00:00:00,Bartender,13,5,6,6
D3,2022-08-14 00:00:00,Expo,13,4,2,2
D3,2022-08-14 00:00:00,Hosts,13,7,9,9
D3,2022-08-14 00:00:00,Runners,13,7,11,10
D3,2022-08-14 00:00:00,Servers,13,11,16,15
D4,2022-08-14 00:00:00,Barback,13,2,2,2
D4,2022-08-14 00:00:00,Bartender,13,5,6,4
D4,2022-08-14 00:00:00,Expo,13,2,2,2
D4,2022-08-14 00:00:00,Hosts,13,6,7,5
D4,2022-08-14 00:00:00,Runners,13,6,6,5
D4,2022-08-14 00:00:00,Servers,13,9,14,12
D5,2022-08-14 00:00:00,Barback,13,1,4,2
D5,2022-08-14 00:00:00,Bartender,13,6,5,4
D5,2022-08-14 00:00:00,Expo,13,4,2,2
D5,2022-08-14 00:00:00,Hosts,13,6,7,6
D5,2022-08-14 00:00:00,Runners,13,3,6,5
D5,2022-08-14 00:00:00,Servers,13,10,11,10
D6,2022-08-14 00:00:00,Barback,13,1,0,2
D6,2022-08-14 00:00:00,Bartender,13,3,0,4
D6,2022-08-14 00:00:00,Expo,13,2,0,2
D6,2022-08-14 00:00:00,Hosts,13,6,0,6
D6,2022-08-14 00:00:00,Runners,13,5,0,6
D6,2022-08-14 00:00:00,Servers,13,9,0,9
D7,2022-08-14 00:00:00,Barback,13,2,2,0
D7,2022-08-14 00:00:00,Bartender,13,4,4,3
D7,2022-08-14 00:00:00,Expo,13,3,2,1
D7,2022-08-14 00:00:00,Hosts,13,3,7,3
D7,2022-08-14 00:00:00,Runners,13,5,7,4
D7,2022-08-14 00:00:00,Servers,13,7,10,4
D8,2022-08-14 00:00:00,Barback,13,1,2,1
D8,2022-08-14 00:00:00,Bartender,13,2,4,2
D8,2022-08-14 00:00:00,Expo,13,2,2,1
D8,2022-08-14 00:00:00,Hosts,13,8,8,4
D8,2022-08-14 00:00:00,Runners,13,5,6,3
D8,2022-08-14 00:00:00,Servers,13,12,11,6
D1,2022-08-14 00:00:00,Barback,14,3,3,2
D1,2022-08-14 00:00:00,Bartender,14,3,5,4
D1,2022-08-14 00:00:00,Expo,14,1,2,1
D1,2022-08-14 00:00:00,Hosts,14,6,8,9
D1,2022-08-14 00:00:00,Runners,14,7,9,6
D1,2022-08-14 00:00:00,Servers,14,12,20,16
D2,2022-08-14 00:00:00,Barback,14,1,2,2
D2,2022-08-14 00:00:00,Bartender,14,6,8,5
D2,2022-08-14 00:00:00,Expo,14,2,2,2
D2,2022-08-14 00:00:00,Hosts,14,6,6,4
D2,2022-08-14 00:00:00,Runners,14,6,6,5
D2,2022-08-14 00:00:00,Servers,14,13,13,10
D3,2022-08-14 00:00:00,Barback,14,4,2,3
D3,2022-08-14 00:00:00,Bartender,14,5,6,5
D3,2022-08-14 00:00:00,Expo,14,4,2,2
D3,2022-08-14 00:00:00,Hosts,14,7,9,8
D3,2022-08-14 00:00:00,Runners,14,7,11,10
D3,2022-08-14 00:00:00,Servers,14,11,16,13
D4,2022-08-14 00:00:00,Barback,14,2,2,2
D4,2022-08-14 00:00:00,Bartender,14,6,6,5
D4,2022-08-14 00:00:00,Expo,14,2,2,2
D4,2022-08-14 00:00:00,Hosts,14,6,7,5
D4,2022-08-14 00:00:00,Runners,14,6,6,5
D4,2022-08-14 00:00:00,Servers,14,9,14,13
D5,2022-08-14 00:00:00,Barback,14,1,4,1
D5,2022-08-14 00:00:00,Bartender,14,6,5,3
D5,2022-08-14 00:00:00,Expo,14,4,2,2
D5,2022-08-14 00:00:00,Hosts,14,6,7,5
D5,2022-08-14 00:00:00,Runners,14,3,6,5
D5,2022-08-14 00:00:00,Servers,14,10,11,9
D6,2022-08-14 00:00:00,Barback,14,1,0,2
D6,2022-08-14 00:00:00,Bartender,14,3,0,4
D6,2022-08-14 00:00:00,Expo,14,2,0,2
D6,2022-08-14 00:00:00,Hosts,14,6,0,6
D6,2022-08-14 00:00:00,Runners,14,5,0,6
D6,2022-08-14 00:00:00,Servers,14,9,0,9
D7,2022-08-14 00:00:00,Barback,14,2,2,0
D7,2022-08-14 00:00:00,Bartender,14,4,4,3
D7,2022-08-14 00:00:00,Expo,14,3,2,1
D7,2022-08-14 00:00:00,Hosts,14,3,8,3
D7,2022-08-14 00:00:00,Runners,14,5,7,4
D7,2022-08-14 00:00:00,Servers,14,6,10,4
D8,2022-08-14 00:00:00,Barback,14,1,2,1
D8,2022-08-14 00:00:00,Bartender,14,2,4,2
D8,2022-08-14 00:00:00,Expo,14,2,2,1
D8,2022-08-14 00:00:00,Hosts,14,8,8,3
D8,2022-08-14 00:00:00,Runners,14,5,6,3
D8,2022-08-14 00:00:00,Servers,14,11,11,5
D1,2022-08-14 00:00:00,Barback,15,3,3,2
D1,2022-08-14 00:00:00,Bartender,15,3,5,3
D1,2022-08-14 00:00:00,Expo,15,1,2,1
D1,2022-08-14 00:00:00,Hosts,15,6,8,8
D1,2022-08-14 00:00:00,Runners,15,7,9,5
D1,2022-08-14 00:00:00,Servers,15,12,20,15
D2,2022-08-14 00:00:00,Barback,15,1,2,1
D2,2022-08-14 00:00:00,Bartender,15,5,9,3
D2,2022-08-14 00:00:00,Expo,15,2,2,1
D2,2022-08-14 00:00:00,Hosts,15,3,6,3
D2,2022-08-14 00:00:00,Runners,15,6,6,3
D2,2022-08-14 00:00:00,Servers,15,14,13,6
D3,2022-08-14 00:00:00,Barback,15,4,2,3
D3,2022-08-14 00:00:00,Bartender,15,5,6,5
D3,2022-08-14 00:00:00,Expo,15,3,2,2
D3,2022-08-14 00:00:00,Hosts,15,7,9,8
D3,2022-08-14 00:00:00,Runners,15,7,11,10
D3,2022-08-14 00:00:00,Servers,15,12,16,13
D4,2022-08-14 00:00:00,Barback,15,2,2,2
D4,2022-08-14 00:00:00,Bartender,15,6,6,5
D4,2022-08-14 00:00:00,Expo,15,2,2,2
D4,2022-08-14 00:00:00,Hosts,15,7,8,5
D4,2022-08-14 00:00:00,Runners,15,5,6,5
D4,2022-08-14 00:00:00,Servers,15,11,14,13
D5,2022-08-14 00:00:00,Barback,15,1,4,2
D5,2022-08-14 00:00:00,Bartender,15,6,5,4
D5,2022-08-14 00:00:00,Expo,15,4,2,2
D5,2022-08-14 00:00:00,Hosts,15,6,7,7
D5,2022-08-14 00:00:00,Runners,15,3,6,6
D5,2022-08-14 00:00:00,Servers,15,10,11,12
D6,2022-08-14 00:00:00,Barback,15,1,0,2
D6,2022-08-14 00:00:00,Bartender,15,3,0,4
D6,2022-08-14 00:00:00,Expo,15,2,0,2
D6,2022-08-14 00:00:00,Hosts,15,6,0,6
D6,2022-08-14 00:00:00,Runners,15,4,0,6
D6,2022-08-14 00:00:00,Servers,15,10,0,9
D7,2022-08-14 00:00:00,Barback,15,2,2,1
D7,2022-08-14 00:00:00,Bartender,15,4,4,3
D7,2022-08-14 00:00:00,Expo,15,3,2,1
D7,2022-08-14 00:00:00,Hosts,15,2,8,4
D7,2022-08-14 00:00:00,Runners,15,5,7,5
D7,2022-08-14 00:00:00,Servers,15,6,10,5
D8,2022-08-14 00:00:00,Barback,15,1,2,1
D8,2022-08-14 00:00:00,Bartender,15,1,4,2
D8,2022-08-14 00:00:00,Expo,15,1,2,1
D8,2022-08-14 00:00:00,Hosts,15,8,8,3
D8,2022-08-14 00:00:00,Runners,15,4,6,3
D8,2022-08-14 00:00:00,Servers,15,11,11,5
D1,2022-08-14 00:00:00,Barback,16,3,2,2
D1,2022-08-14 00:00:00,Bartender,16,5,6,4
D1,2022-08-14 00:00:00,Expo,16,2,2,1
D1,2022-08-14 00:00:00,Hosts,16,9,16,9
D1,2022-08-14 00:00:00,Runners,16,12,8,6
D1,2022-08-14 00:00:00,Servers,16,17,37,16
D2,2022-08-14 00:00:00,Barback,16,1,2,1
D2,2022-08-14 00:00:00,Bartender,16,4,6,3
D2,2022-08-14 00:00:00,Expo,16,2,2,1
D2,2022-08-14 00:00:00,Hosts,16,4,7,3
D2,2022-08-14 00:00:00,Runners,16,6,6,3
D2,2022-08-14 00:00:00,Servers,16,10,13,8
D3,2022-08-14 00:00:00,Barback,16,3,3,3
D3,2022-08-14 00:00:00,Bartender,16,6,6,5
D3,2022-08-14 00:00:00,Expo,16,2,2,2
D3,2022-08-14 00:00:00,Hosts,16,7,6,8
D3,2022-08-14 00:00:00,Runners,16,7,8,10
D3,2022-08-14 00:00:00,Servers,16,17,15,13
D4,2022-08-14 00:00:00,Barback,16,2,2,2
D4,2022-08-14 00:00:00,Bartender,16,6,5,5
D4,2022-08-14 00:00:00,Expo,16,2,1,2
D4,2022-08-14 00:00:00,Hosts,16,7,7,5
D4,2022-08-14 00:00:00,Runners,16,6,5,5
D4,2022-08-14 00:00:00,Servers,16,10,14,13
D5,2022-08-14 00:00:00,Barback,16,2,2,2
D5,2022-08-14 00:00:00,Bartender,16,6,7,4
D5,2022-08-14 00:00:00,Expo,16,4,2,2
D5,2022-08-14 00:00:00,Hosts,16,7,6,6
D5,2022-08-14 00:00:00,Runners,16,4,6,5
D5,2022-08-14 00:00:00,Servers,16,11,10,10
D6,2022-08-14 00:00:00,Barback,16,1,0,2
D6,2022-08-14 00:00:00,Bartender,16,6,0,4
D6,2022-08-14 00:00:00,Expo,16,3,0,2
D6,2022-08-14 00:00:00,Hosts,16,7,0,6
D6,2022-08-14 00:00:00,Runners,16,5,0,6
D6,2022-08-14 00:00:00,Servers,16,12,0,9
D7,2022-08-14 00:00:00,Barback,16,1,2,1
D7,2022-08-14 00:00:00,Bartender,16,2,5,3
D7,2022-08-14 00:00:00,Expo,16,3,2,1
D7,2022-08-14 00:00:00,Hosts,16,2,8,4
D7,2022-08-14 00:00:00,Runners,16,6,8,5
D7,2022-08-14 00:00:00,Servers,16,9,11,5
D8,2022-08-14 00:00:00,Barback,16,,2,1
D8,2022-08-14 00:00:00,Bartender,16,3,4,2
D8,2022-08-14 00:00:00,Expo,16,1,1,1
D8,2022-08-14 00:00:00,Hosts,16,5,7,4
D8,2022-08-14 00:00:00,Runners,16,4,5,3
D8,2022-08-14 00:00:00,Servers,16,9,11,6
